;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
57001,1,55.9,97.2,1.74,9.6,0.0,0.2,9.4,13.0,0.0,0.0,0.1,0.0,0.3,0.3,0.5,8.3,0.0,0.0,1.7,1.7,10,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57002,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57003,3,8.4,17.0,2.01,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,3,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57004,4,36.1,52.7,1.46,40.9,0.0,0.4,40.5,44.9,0.0,0.0,0.3,0.1,0.7,0.6,29.5,9.7,0.0,0.0,2.9,1.1,6,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57005,5,36.0,80.2,2.23,79.6,0.7,2.3,76.7,81.2,0.1,0.5,1.6,0.7,3.9,20.1,38.2,14.5,0.0,0.0,0.5,1.1,5,0,0,0,0,0,4,127083.0,0.0,0.0,0.0
57006,6,28.0,64.8,2.32,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,1,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57007,7,70.1,150.1,2.14,44.7,1.2,3.2,40.3,48.0,0.2,1.1,2.3,0.9,5.5,4.7,9.6,20.4,0.0,0.0,1.2,2.1,9,0,0,0,0,0,15,127083.0,0.0,0.0,0.0
57008,8,47.9,124.7,2.61,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.4,2,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57009,9,19.9,38.5,1.94,22.6,2.0,1.5,19.1,26.9,1.9,0.1,1.1,0.4,2.6,2.3,4.5,9.7,0.0,0.0,3.7,0.6,0,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
57010,10,67.7,171.0,2.53,87.3,2.3,4.2,80.7,91.1,0.3,2.1,3.0,1.2,7.3,6.4,12.7,54.3,0.0,0.0,1.8,2.0,2,0,0,0,0,0,0,126154.0,0.0,0.0,0.0
57011,11,21.5,35.1,1.63,54.1,0.3,3.0,50.8,56.6,0.2,0.1,2.2,0.9,17.8,4.5,9.1,19.4,0.0,0.0,1.8,0.6,0,0,0,0,0,0,0,126154.0,0.0,0.0,0.0
57012,12,10.9,13.5,1.24,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0,0,0,0,0,0,0,126154.0,0.0,0.0,0.0
57013,13,7.2,14.9,2.07,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.2,1,0,0,0,0,0,0,184236.0,0.0,0.0,0.0
57014,14,14.3,27.7,1.94,141.2,0.3,2.9,138.0,143.1,0.2,0.1,2.0,0.8,5.0,105.8,8.7,18.6,0.0,0.0,1.5,0.4,0,0,0,0,0,0,0,127083.0,547.0,0.0,0.0
57015,15,51.1,126.9,2.48,16.1,0.0,15.6,0.5,19.6,0.0,0.0,15.6,0.0,0.1,0.1,0.1,0.3,0.0,0.0,2.0,1.5,1,0,0,0,0,0,0,127083.0,0.0,0.0,0.0
