;CO_TAZID,Index,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,AGRI,MING,CONS,HBJ,USTM_SF,USTM_MF,USTM_RV,SEC_HOME,CABIN,CONDO,HOTEL,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High
55001,1,27.7,85.5,3.09,26.5,20.7,0.4,5.3,36.5,10.9,9.9,0.1,0.3,0.3,1.0,0.4,3.7,0.0,0.0,7.0,3.1,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55002,2,45.0,127.3,2.83,51.2,32.6,0.5,18.1,59.6,31.3,1.3,0.2,0.3,0.3,13.2,0.4,4.2,0.0,0.0,3.4,5.0,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55003,3,52.5,141.1,2.69,215.2,8.1,12.5,194.5,226.0,3.2,4.9,6.7,5.8,19.4,111.6,1.5,62.0,0.0,0.0,5.1,5.8,18,0,0,0,0,0,14,66658.0,0.0,0.0,0.0
55004,4,38.0,104.4,2.74,153.3,61.3,10.0,82.0,162.2,49.8,11.5,0.4,9.6,0.8,25.5,1.0,54.7,0.0,0.0,4.6,4.2,7,4,0,0,0,0,15,66658.0,212.0,0.0,0.0
55005,5,1.7,4.6,2.63,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.2,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55006,6,28.8,63.8,2.22,7.5,0.4,6.2,1.0,13.8,0.1,0.2,6.1,0.0,0.1,0.2,0.1,0.7,0.0,0.0,3.1,3.2,13,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55007,7,11.2,49.5,4.4,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.2,3,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55008,8,19.4,40.2,2.08,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,15,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55009,9,11.2,74.6,6.64,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.2,9,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55010,10,13.5,31.8,2.36,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,1.5,1,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55011,11,10.6,20.6,1.94,0.0,0.0,0.0,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.2,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55013,13,9.5,15.0,1.57,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,1,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55014,14,17.4,72.1,4.14,7.5,0.4,6.2,1.0,21.8,0.1,0.2,6.1,0.0,0.1,0.2,0.1,0.7,0.0,0.0,12.4,1.9,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55015,15,0.0,0.0,0.0,67.5,3.1,0.6,63.8,67.5,1.2,1.9,0.2,0.4,0.5,1.5,55.9,5.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55016,16,13.0,55.7,4.29,8.7,0.9,5.4,2.4,20.6,0.3,0.5,0.1,5.4,0.1,0.4,0.2,1.6,0.0,0.0,10.4,1.4,1,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55017,17,1.8,8.2,4.51,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.2,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55018,18,8.0,21.3,2.67,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.9,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55019,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55020,20,19.5,83.4,4.27,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,2.2,2,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55021,21,29.9,93.2,3.12,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,3.3,1,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55022,22,6.6,14.8,2.25,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.7,5,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55023,23,1.6,5.4,3.38,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.2,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55024,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55025,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55026,26,32.6,88.9,2.72,30.2,1.7,5.2,23.4,52.2,0.7,1.0,0.1,5.1,19.1,0.8,0.3,3.2,0.0,0.0,18.4,3.6,7,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55027,27,34.5,108.0,3.13,18.6,10.5,5.4,2.7,29.1,0.4,10.1,0.1,5.3,0.1,0.5,0.2,1.9,0.0,0.0,6.7,3.8,8,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55028,28,9.3,20.9,2.25,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0,3,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55029,29,23.5,52.9,2.25,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.6,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
55030,30,30.3,102.4,3.38,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.4,6,0,0,0,0,0,0,66658.0,0.0,0.0,0.0
